title,meta,headers,body,QueryNumber,map,p10,ndcg10,ndcg1000,bpref,rr
0,0,0,1,303,0.4084,0.4000,0.5077,0.7907,0.4055,1.0000
0,0,0,1,307,0.2983,1.0000,0.5331,0.5038,0.4101,1.0000
0,0,0,1,310,0.0920,0.5000,0.3432,0.3267,0.1188,1.0000
0,0,0,1,314,0.0036,0.1000,0.0871,0.0910,0.0123,0.1667
0,0,0,1,322,0.0122,0.1000,0.1389,0.1332,0.0315,0.5000
0,0,0,1,325,0.4229,0.2000,0.1721,0.7226,0.6065,1.0000
0,0,0,1,330,0.2805,0.8000,0.6415,0.7022,0.2883,1.0000
0,0,0,1,336,0.4583,0.8000,0.5660,0.7311,0.4439,1.0000
0,0,0,1,341,0.0992,0.1000,0.1407,0.3925,0.1227,1.0000
0,0,0,1,344,0.0726,0.3000,0.2269,0.2878,0.1381,1.0000
0,0,0,1,345,0.0297,0.1000,0.0679,0.2866,0.0000,0.1000
0,0,0,1,347,0.2352,0.6000,0.5767,0.5834,0.2981,0.5000
0,0,0,1,353,0.0555,0.0000,0.0000,0.2833,0.0227,0.0714
0,0,0,1,354,0.1609,0.7000,0.7779,0.4745,0.3769,1.0000
0,0,0,1,362,0.2174,0.7000,0.4799,0.4946,0.2721,1.0000
0,0,0,1,363,0.1079,0.3000,0.3152,0.4621,0.1578,0.5000
0,0,0,1,367,0.0636,0.2000,0.1682,0.3831,0.0646,0.2500
0,0,0,1,372,0.0896,0.1000,0.0698,0.4496,0.0789,0.2500
0,0,0,1,374,0.5182,0.4000,0.3183,0.8094,0.6431,0.3333
0,0,0,1,375,0.2051,0.3000,0.2867,0.6408,0.1492,0.5000
0,0,0,1,378,0.1149,0.0000,0.0000,0.4641,0.1228,0.0625
0,0,0,1,383,0.0373,0.0000,0.0000,0.2779,0.0558,0.0417
0,0,0,1,389,0.0244,0.0000,0.0000,0.2136,0.0560,0.0455
0,0,0,1,393,0.0377,0.0000,0.0000,0.2453,0.0735,0.0833
0,0,0,1,394,0.4533,1.0000,1.0000,0.6856,0.4646,1.0000
0,0,0,1,397,0.0400,0.3000,0.3273,0.2157,0.0743,0.5000
0,0,0,1,399,0.1706,0.6000,0.6048,0.4119,0.2993,1.0000
0,0,0,1,401,0.0739,0.1000,0.0694,0.3763,0.1003,0.1250
0,0,0,1,404,0.2540,0.2000,0.2895,0.5781,0.4153,1.0000
0,0,0,1,408,0.1001,0.2000,0.1781,0.4328,0.1008,0.5000
0,0,0,1,409,0.3056,0.4000,0.2772,0.7052,0.3150,0.5000
0,0,0,1,416,0.3193,0.5000,0.1990,0.6867,0.2905,0.2500
0,0,0,1,419,0.1008,0.2000,0.1952,0.3612,0.1557,0.3333
0,0,0,1,426,0.0608,0.0000,0.0000,0.2821,0.1516,0.0909
0,0,0,1,427,0.2760,0.8000,0.5806,0.5772,0.3124,1.0000
0,0,0,1,433,0.0759,0.1000,0.2201,0.3043,0.0631,1.0000
0,0,0,1,435,0.2143,0.4000,0.2051,0.5777,0.2364,0.3333
0,0,0,1,436,0.4634,0.7000,0.3706,0.6416,0.6153,0.5000
0,0,0,1,439,0.0389,0.1000,0.0550,0.2715,0.0756,0.3333
0,0,0,1,443,0.2148,0.8000,0.6745,0.5043,0.3727,1.0000
0,0,0,1,448,0.0179,0.0000,0.0000,0.2290,0.0208,0.0625
0,0,0,1,622,0.2581,1.0000,0.9669,0.6100,0.3726,1.0000
0,0,0,1,625,0.0085,0.1000,0.0694,0.1140,0.0146,0.5000
0,0,0,1,638,0.1147,0.4000,0.3196,0.3566,0.2846,1.0000
0,0,0,1,639,0.1721,0.1000,0.0331,0.4736,0.2854,0.1111
0,0,0,1,648,0.5268,0.9000,0.6864,0.7725,0.5249,1.0000
0,0,0,1,650,0.0516,0.1000,0.1542,0.3873,0.0557,0.5000
0,0,0,1,651,0.0074,0.0000,0.0000,0.1339,0.0103,0.0147
0,0,0,1,658,0.1908,0.3000,0.1755,0.5361,0.2463,0.5000
0,0,0,1,689,0.0311,0.0000,0.0000,0.2519,0.0693,0.0435
0,0,0,3,303,0.4084,0.4000,0.5077,0.7907,0.4055,1.0000
0,0,0,3,307,0.2983,1.0000,0.5331,0.5038,0.4101,1.0000
0,0,0,3,310,0.0920,0.5000,0.3432,0.3267,0.1188,1.0000
0,0,0,3,314,0.0036,0.1000,0.0871,0.0910,0.0123,0.1667
0,0,0,3,322,0.0122,0.1000,0.1389,0.1332,0.0315,0.5000
0,0,0,3,325,0.4229,0.2000,0.1721,0.7226,0.6065,1.0000
0,0,0,3,330,0.2805,0.8000,0.6415,0.7022,0.2883,1.0000
0,0,0,3,336,0.4583,0.8000,0.5660,0.7311,0.4439,1.0000
0,0,0,3,341,0.0992,0.1000,0.1407,0.3925,0.1227,1.0000
0,0,0,3,344,0.0726,0.3000,0.2269,0.2878,0.1381,1.0000
0,0,0,3,345,0.0297,0.1000,0.0679,0.2866,0.0000,0.1000
0,0,0,3,347,0.2352,0.6000,0.5767,0.5834,0.2981,0.5000
0,0,0,3,353,0.0555,0.0000,0.0000,0.2833,0.0227,0.0714
0,0,0,3,354,0.1609,0.7000,0.7779,0.4745,0.3769,1.0000
0,0,0,3,362,0.2174,0.7000,0.4799,0.4946,0.2721,1.0000
0,0,0,3,363,0.1079,0.3000,0.3152,0.4621,0.1578,0.5000
0,0,0,3,367,0.0636,0.2000,0.1682,0.3831,0.0646,0.2500
0,0,0,3,372,0.0896,0.1000,0.0698,0.4496,0.0789,0.2500
0,0,0,3,374,0.5182,0.4000,0.3183,0.8094,0.6431,0.3333
0,0,0,3,375,0.2051,0.3000,0.2867,0.6408,0.1492,0.5000
0,0,0,3,378,0.1149,0.0000,0.0000,0.4641,0.1228,0.0625
0,0,0,3,383,0.0373,0.0000,0.0000,0.2779,0.0558,0.0417
0,0,0,3,389,0.0244,0.0000,0.0000,0.2136,0.0560,0.0455
0,0,0,3,393,0.0377,0.0000,0.0000,0.2453,0.0735,0.0833
0,0,0,3,394,0.4533,1.0000,1.0000,0.6856,0.4646,1.0000
0,0,0,3,397,0.0400,0.3000,0.3273,0.2157,0.0743,0.5000
0,0,0,3,399,0.1706,0.6000,0.6048,0.4119,0.2993,1.0000
0,0,0,3,401,0.0739,0.1000,0.0694,0.3763,0.1003,0.1250
0,0,0,3,404,0.2540,0.2000,0.2895,0.5781,0.4153,1.0000
0,0,0,3,408,0.1001,0.2000,0.1781,0.4328,0.1008,0.5000
0,0,0,3,409,0.3056,0.4000,0.2772,0.7052,0.3150,0.5000
0,0,0,3,416,0.3193,0.5000,0.1990,0.6867,0.2905,0.2500
0,0,0,3,419,0.1008,0.2000,0.1952,0.3612,0.1557,0.3333
0,0,0,3,426,0.0608,0.0000,0.0000,0.2821,0.1516,0.0909
0,0,0,3,427,0.2760,0.8000,0.5806,0.5772,0.3124,1.0000
0,0,0,3,433,0.0759,0.1000,0.2201,0.3043,0.0631,1.0000
0,0,0,3,435,0.2143,0.4000,0.2051,0.5777,0.2364,0.3333
0,0,0,3,436,0.4634,0.7000,0.3706,0.6416,0.6153,0.5000
0,0,0,3,439,0.0389,0.1000,0.0550,0.2715,0.0756,0.3333
0,0,0,3,443,0.2148,0.8000,0.6745,0.5043,0.3727,1.0000
0,0,0,3,448,0.0179,0.0000,0.0000,0.2290,0.0208,0.0625
0,0,0,3,622,0.2581,1.0000,0.9669,0.6100,0.3726,1.0000
0,0,0,3,625,0.0085,0.1000,0.0694,0.1140,0.0146,0.5000
0,0,0,3,638,0.1147,0.4000,0.3196,0.3566,0.2846,1.0000
0,0,0,3,639,0.1721,0.1000,0.0331,0.4736,0.2854,0.1111
0,0,0,3,648,0.5268,0.9000,0.6864,0.7725,0.5249,1.0000
0,0,0,3,650,0.0516,0.1000,0.1542,0.3873,0.0557,0.5000
0,0,0,3,651,0.0074,0.0000,0.0000,0.1339,0.0103,0.0147
0,0,0,3,658,0.1908,0.3000,0.1755,0.5361,0.2463,0.5000
0,0,0,3,689,0.0311,0.0000,0.0000,0.2519,0.0693,0.0435
0,0,0,5,303,0.4084,0.4000,0.5077,0.7907,0.4055,1.0000
0,0,0,5,307,0.2983,1.0000,0.5331,0.5038,0.4101,1.0000
0,0,0,5,310,0.0920,0.5000,0.3432,0.3267,0.1188,1.0000
0,0,0,5,314,0.0036,0.1000,0.0871,0.0910,0.0123,0.1667
0,0,0,5,322,0.0122,0.1000,0.1389,0.1332,0.0315,0.5000
0,0,0,5,325,0.4229,0.2000,0.1721,0.7226,0.6065,1.0000
0,0,0,5,330,0.2805,0.8000,0.6415,0.7022,0.2883,1.0000
0,0,0,5,336,0.4583,0.8000,0.5660,0.7311,0.4439,1.0000
0,0,0,5,341,0.0992,0.1000,0.1407,0.3925,0.1227,1.0000
0,0,0,5,344,0.0726,0.3000,0.2269,0.2878,0.1381,1.0000
0,0,0,5,345,0.0297,0.1000,0.0679,0.2866,0.0000,0.1000
0,0,0,5,347,0.2352,0.6000,0.5767,0.5834,0.2981,0.5000
0,0,0,5,353,0.0555,0.0000,0.0000,0.2833,0.0227,0.0714
0,0,0,5,354,0.1609,0.7000,0.7779,0.4745,0.3769,1.0000
0,0,0,5,362,0.2174,0.7000,0.4799,0.4946,0.2721,1.0000
0,0,0,5,363,0.1079,0.3000,0.3152,0.4621,0.1578,0.5000
0,0,0,5,367,0.0636,0.2000,0.1682,0.3831,0.0646,0.2500
0,0,0,5,372,0.0896,0.1000,0.0698,0.4496,0.0789,0.2500
0,0,0,5,374,0.5182,0.4000,0.3183,0.8094,0.6431,0.3333
0,0,0,5,375,0.2051,0.3000,0.2867,0.6408,0.1492,0.5000
0,0,0,5,378,0.1149,0.0000,0.0000,0.4641,0.1228,0.0625
0,0,0,5,383,0.0373,0.0000,0.0000,0.2779,0.0558,0.0417
0,0,0,5,389,0.0244,0.0000,0.0000,0.2136,0.0560,0.0455
0,0,0,5,393,0.0377,0.0000,0.0000,0.2453,0.0735,0.0833
0,0,0,5,394,0.4533,1.0000,1.0000,0.6856,0.4646,1.0000
0,0,0,5,397,0.0400,0.3000,0.3273,0.2157,0.0743,0.5000
0,0,0,5,399,0.1706,0.6000,0.6048,0.4119,0.2993,1.0000
0,0,0,5,401,0.0739,0.1000,0.0694,0.3763,0.1003,0.1250
0,0,0,5,404,0.2540,0.2000,0.2895,0.5781,0.4153,1.0000
0,0,0,5,408,0.1001,0.2000,0.1781,0.4328,0.1008,0.5000
0,0,0,5,409,0.3056,0.4000,0.2772,0.7052,0.3150,0.5000
0,0,0,5,416,0.3193,0.5000,0.1990,0.6867,0.2905,0.2500
0,0,0,5,419,0.1008,0.2000,0.1952,0.3612,0.1557,0.3333
0,0,0,5,426,0.0608,0.0000,0.0000,0.2821,0.1516,0.0909
0,0,0,5,427,0.2760,0.8000,0.5806,0.5772,0.3124,1.0000
0,0,0,5,433,0.0759,0.1000,0.2201,0.3043,0.0631,1.0000
0,0,0,5,435,0.2143,0.4000,0.2051,0.5777,0.2364,0.3333
0,0,0,5,436,0.4634,0.7000,0.3706,0.6416,0.6153,0.5000
0,0,0,5,439,0.0389,0.1000,0.0550,0.2715,0.0756,0.3333
0,0,0,5,443,0.2148,0.8000,0.6745,0.5043,0.3727,1.0000
0,0,0,5,448,0.0179,0.0000,0.0000,0.2290,0.0208,0.0625
0,0,0,5,622,0.2581,1.0000,0.9669,0.6100,0.3726,1.0000
0,0,0,5,625,0.0085,0.1000,0.0694,0.1140,0.0146,0.5000
0,0,0,5,638,0.1147,0.4000,0.3196,0.3566,0.2846,1.0000
0,0,0,5,639,0.1721,0.1000,0.0331,0.4736,0.2854,0.1111
0,0,0,5,648,0.5268,0.9000,0.6864,0.7725,0.5249,1.0000
0,0,0,5,650,0.0516,0.1000,0.1542,0.3873,0.0557,0.5000
0,0,0,5,651,0.0074,0.0000,0.0000,0.1339,0.0103,0.0147
0,0,0,5,658,0.1908,0.3000,0.1755,0.5361,0.2463,0.5000
0,0,0,5,689,0.0311,0.0000,0.0000,0.2519,0.0693,0.0435
1,0,0,0,303,0.1235,0.3000,0.2466,0.3579,0.2642,0.2500
1,0,0,0,307,0.0175,0.5000,0.3941,0.1245,0.0947,1.0000
1,0,0,0,310,0.0001,0.0000,0.0000,0.0216,0.0083,0.0017
1,0,0,0,314,0.0002,0.0000,0.0000,0.0167,0.0000,0.0052
1,0,0,0,322,0.0013,0.0000,0.0000,0.0522,0.0000,0.0032
1,0,0,0,325,0.1810,0.0000,0.0000,0.4283,0.4563,0.0625
1,0,0,0,330,0.0715,0.1000,0.1804,0.3454,0.3678,1.0000
1,0,0,0,336,0.1463,0.5000,0.2899,0.3793,0.2732,1.0000
1,0,0,0,341,0.1117,0.1000,0.0704,0.2928,0.1344,0.3333
1,0,0,0,344,0.0256,0.1000,0.1100,0.1911,0.1420,1.0000
1,0,0,0,345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,0,0,347,0.0625,0.1000,0.0948,0.2654,0.2468,0.2500
1,0,0,0,353,0.0965,0.4000,0.2978,0.2152,0.1701,0.3333
1,0,0,0,354,0.0526,0.2000,0.1357,0.2811,0.3169,0.1250
1,0,0,0,362,0.0609,0.8000,0.8482,0.2872,0.1427,1.0000
1,0,0,0,363,0.0188,0.1000,0.2201,0.1621,0.0916,1.0000
1,0,0,0,367,0.0409,0.1000,0.2201,0.2184,0.1263,1.0000
1,0,0,0,372,0.0190,0.0000,0.0000,0.2013,0.0700,0.0152
1,0,0,0,374,0.3129,0.3000,0.4690,0.6537,0.6104,1.0000
1,0,0,0,375,0.0251,0.3000,0.2394,0.1409,0.0948,0.2500
1,0,0,0,378,0.0230,0.1000,0.2201,0.1931,0.0192,1.0000
1,0,0,0,383,0.0022,0.0000,0.0000,0.0659,0.0339,0.0130
1,0,0,0,389,0.0089,0.1000,0.0469,0.0861,0.0761,0.1429
1,0,0,0,393,0.0025,0.1000,0.0851,0.0284,0.0176,0.2000
1,0,0,0,394,0.1058,0.8000,0.7163,0.2291,0.1401,0.5000
1,0,0,0,397,0.0229,0.0000,0.0000,0.2884,0.0234,0.0042
1,0,0,0,399,0.0144,0.5000,0.3425,0.0752,0.0568,0.3333
1,0,0,0,401,0.0226,0.3000,0.2900,0.1282,0.0936,0.3333
1,0,0,0,404,0.0309,0.7000,0.4385,0.1490,0.1099,1.0000
1,0,0,0,408,0.0370,0.2000,0.3149,0.1970,0.1363,1.0000
1,0,0,0,409,0.0336,0.6000,0.4057,0.1376,0.1196,0.5000
1,0,0,0,416,0.2746,0.5000,0.3480,0.5504,0.3880,0.5000
1,0,0,0,419,0.0066,0.0000,0.0000,0.1085,0.0311,0.0833
1,0,0,0,426,0.0020,0.0000,0.0000,0.0709,0.0714,0.0045
1,0,0,0,427,0.0043,0.1000,0.0474,0.0206,0.0163,0.2500
1,0,0,0,433,0.0145,0.0000,0.0000,0.1024,0.0947,0.0714
1,0,0,0,435,0.1233,0.2000,0.0739,0.3522,0.3489,0.1667
1,0,0,0,436,0.0358,0.8000,0.6247,0.1755,0.1066,1.0000
1,0,0,0,439,0.0116,0.1000,0.0663,0.1558,0.1562,0.1111
1,0,0,0,443,0.0524,0.4000,0.4537,0.2686,0.2018,1.0000
1,0,0,0,448,0.0011,0.0000,0.0000,0.0453,0.0270,0.0059
1,0,0,0,622,0.0960,0.6000,0.4264,0.2339,0.1710,0.3333
1,0,0,0,625,0.0101,0.1000,0.2201,0.1075,0.0137,1.0000
1,0,0,0,638,0.0014,0.0000,0.0000,0.0643,0.0725,0.0333
1,0,0,0,639,0.0274,0.5000,0.2931,0.1261,0.1174,1.0000
1,0,0,0,648,0.1357,0.6000,0.5087,0.3158,0.2083,1.0000
1,0,0,0,650,0.0032,0.0000,0.0000,0.0806,0.0000,0.0204
1,0,0,0,651,0.0046,0.0000,0.0000,0.0810,0.0568,0.0588
1,0,0,0,658,0.0394,0.2000,0.1136,0.2113,0.1648,0.2500
1,0,0,0,689,0.0257,0.0000,0.0000,0.1707,0.1313,0.0909
1,0,0,1,303,0.4058,0.4000,0.3195,0.7436,0.4121,0.2500
1,0,0,1,307,0.3120,1.0000,0.5685,0.5121,0.4134,1.0000
1,0,0,1,310,0.0553,0.2000,0.1479,0.2587,0.0878,1.0000
1,0,0,1,314,0.0028,0.1000,0.0771,0.0698,0.0119,0.1250
1,0,0,1,322,0.0011,0.0000,0.0000,0.0565,0.0052,0.0139
1,0,0,1,325,0.4584,0.3000,0.2752,0.7496,0.6521,1.0000
1,0,0,1,330,0.3226,0.4000,0.2978,0.6959,0.3928,0.3333
1,0,0,1,336,0.4067,0.8000,0.5115,0.6647,0.4337,1.0000
1,0,0,1,341,0.1270,0.1000,0.0501,0.3896,0.1483,0.1667
1,0,0,1,344,0.0948,0.7000,0.3488,0.3246,0.1589,1.0000
1,0,0,1,345,0.0123,0.0000,0.0000,0.2175,0.0000,0.0270
1,0,0,1,347,0.2506,0.6000,0.5340,0.5950,0.3158,0.5000
1,0,0,1,353,0.0588,0.0000,0.0000,0.3002,0.0340,0.0909
1,0,0,1,354,0.1515,0.5000,0.6168,0.4478,0.4032,1.0000
1,0,0,1,362,0.1968,1.0000,0.9256,0.5131,0.2246,1.0000
1,0,0,1,363,0.0952,0.4000,0.3909,0.3962,0.1529,0.5000
1,0,0,1,367,0.0712,0.3000,0.2547,0.3979,0.0886,0.3333
1,0,0,1,372,0.0767,0.2000,0.1719,0.4405,0.0803,0.2500
1,0,0,1,374,0.5764,0.8000,0.4922,0.8368,0.7144,1.0000
1,0,0,1,375,0.1872,0.2000,0.2240,0.5965,0.1628,0.5000
1,0,0,1,378,0.1331,0.1000,0.2201,0.5083,0.1550,1.0000
1,0,0,1,383,0.0303,0.0000,0.0000,0.2569,0.0234,0.0455
1,0,0,1,389,0.0332,0.1000,0.0424,0.2553,0.0805,0.1111
1,0,0,1,393,0.0311,0.0000,0.0000,0.2393,0.0587,0.0769
1,0,0,1,394,0.2078,0.8000,0.8701,0.5059,0.3039,1.0000
1,0,0,1,397,0.0493,0.2000,0.2240,0.3843,0.0413,0.5000
1,0,0,1,399,0.1350,0.6000,0.6255,0.3915,0.2871,1.0000
1,0,0,1,401,0.0803,0.3000,0.4690,0.4012,0.1261,1.0000
1,0,0,1,404,0.2200,0.4000,0.3499,0.5754,0.4024,1.0000
1,0,0,1,408,0.1011,0.1000,0.0694,0.4097,0.1243,0.5000
1,0,0,1,409,0.2563,0.4000,0.4108,0.6766,0.2944,1.0000
1,0,0,1,416,0.4023,0.7000,0.4163,0.7529,0.3785,1.0000
1,0,0,1,419,0.0992,0.2000,0.2025,0.3845,0.1280,0.5000
1,0,0,1,426,0.0216,0.1000,0.1389,0.2225,0.0999,0.5000
1,0,0,1,427,0.2588,0.8000,0.5518,0.5325,0.3115,1.0000
1,0,0,1,433,0.0624,0.1000,0.2201,0.2917,0.0837,1.0000
1,0,0,1,435,0.2468,0.2000,0.0649,0.5781,0.3522,0.1111
1,0,0,1,436,0.4194,0.5000,0.3684,0.6167,0.5823,1.0000
1,0,0,1,439,0.0407,0.2000,0.1159,0.2800,0.0786,0.2000
1,0,0,1,443,0.2223,0.6000,0.6699,0.5357,0.3830,1.0000
1,0,0,1,448,0.0121,0.0000,0.0000,0.1692,0.0241,0.0263
1,0,0,1,622,0.2236,0.7000,0.6062,0.4556,0.3498,0.5000
1,0,0,1,625,0.0195,0.2000,0.2751,0.1851,0.0216,1.0000
1,0,0,1,638,0.0534,0.1000,0.0392,0.2723,0.2520,0.1667
1,0,0,1,639,0.1630,0.5000,0.2489,0.4585,0.2973,1.0000
1,0,0,1,648,0.4082,1.0000,0.7324,0.6574,0.4543,1.0000
1,0,0,1,650,0.0390,0.1000,0.0946,0.3218,0.0615,0.2000
1,0,0,1,651,0.0391,0.3000,0.4690,0.2586,0.0323,1.0000
1,0,0,1,658,0.1911,0.3000,0.1675,0.5435,0.2664,0.5000
