title,meta,headers,body,QueryNumber,map,p10,ndcg10,ndcg1000,bpref,rr
1,0,0,1,689,0.0384,0.2000,0.1737,0.2279,0.1355,0.3333
1,0,0,3,303,0.4139,0.5000,0.5680,0.7938,0.4108,1.0000
1,0,0,3,307,0.3069,1.0000,0.5665,0.5083,0.4125,1.0000
1,0,0,3,310,0.0817,0.4000,0.2879,0.3146,0.1065,1.0000
1,0,0,3,314,0.0034,0.1000,0.0871,0.0778,0.0123,0.1667
1,0,0,3,322,0.0109,0.1000,0.1389,0.1154,0.0253,0.5000
1,0,0,3,325,0.4534,0.2000,0.1737,0.7346,0.6285,1.0000
1,0,0,3,330,0.3095,0.7000,0.5328,0.7117,0.3241,0.5000
1,0,0,3,336,0.4632,0.9000,0.5658,0.6874,0.4660,0.5000
1,0,0,3,341,0.1031,0.1000,0.0544,0.3677,0.1534,0.2000
1,0,0,3,344,0.0749,0.5000,0.2645,0.3086,0.1270,1.0000
1,0,0,3,345,0.0223,0.0000,0.0000,0.2474,0.0000,0.0714
1,0,0,3,347,0.2429,0.6000,0.5709,0.5951,0.3013,0.5000
1,0,0,3,353,0.0564,0.0000,0.0000,0.2839,0.0227,0.0667
1,0,0,3,354,0.1864,0.7000,0.7850,0.4995,0.4087,1.0000
1,0,0,3,362,0.2270,0.8000,0.5273,0.5184,0.2685,1.0000
1,0,0,3,363,0.1078,0.3000,0.3223,0.4432,0.1591,0.5000
1,0,0,3,367,0.0687,0.3000,0.2368,0.3913,0.0756,0.2500
1,0,0,3,372,0.1056,0.1000,0.1620,0.4849,0.0936,1.0000
1,0,0,3,374,0.5617,0.6000,0.4043,0.8355,0.6761,0.5000
1,0,0,3,375,0.2055,0.4000,0.3479,0.6406,0.1516,0.5000
1,0,0,3,378,0.1242,0.0000,0.0000,0.4824,0.1483,0.0769
1,0,0,3,383,0.0349,0.0000,0.0000,0.2797,0.0389,0.0385
1,0,0,3,389,0.0243,0.0000,0.0000,0.2249,0.0518,0.0250
1,0,0,3,393,0.0370,0.0000,0.0000,0.2435,0.0729,0.0769
1,0,0,3,394,0.4097,1.0000,1.0000,0.6526,0.4448,1.0000
1,0,0,3,397,0.0441,0.3000,0.3933,0.2922,0.0712,1.0000
1,0,0,3,399,0.1656,0.6000,0.5780,0.4098,0.2985,1.0000
1,0,0,3,401,0.0757,0.1000,0.0663,0.3811,0.1153,0.1111
1,0,0,3,404,0.2393,0.3000,0.2974,0.5706,0.4023,1.0000
1,0,0,3,408,0.1001,0.1000,0.0694,0.4125,0.1069,0.5000
1,0,0,3,409,0.3001,0.4000,0.2732,0.6870,0.3183,0.5000
1,0,0,3,416,0.3524,0.4000,0.2443,0.7190,0.3212,1.0000
1,0,0,3,419,0.0948,0.2000,0.1795,0.3521,0.1453,0.3333
1,0,0,3,426,0.0505,0.0000,0.0000,0.2668,0.1340,0.0909
1,0,0,3,427,0.2750,0.8000,0.5806,0.5720,0.3124,1.0000
1,0,0,3,433,0.0757,0.1000,0.2201,0.3013,0.0508,1.0000
1,0,0,3,435,0.2438,0.4000,0.2097,0.5906,0.2746,0.2500
1,0,0,3,436,0.4475,0.3000,0.3414,0.6385,0.6077,1.0000
1,0,0,3,439,0.0419,0.1000,0.0550,0.2844,0.0800,0.3333
1,0,0,3,443,0.2197,0.6000,0.6117,0.5105,0.3764,1.0000
1,0,0,3,448,0.0171,0.0000,0.0000,0.2287,0.0206,0.0370
1,0,0,3,622,0.2928,0.8000,0.8116,0.6305,0.3886,1.0000
1,0,0,3,625,0.0148,0.2000,0.1795,0.1542,0.0215,0.5000
1,0,0,3,638,0.1093,0.5000,0.2933,0.3463,0.2720,0.5000
1,0,0,3,639,0.1795,0.2000,0.0649,0.4813,0.2860,0.1111
1,0,0,3,648,0.5610,1.0000,0.7523,0.7837,0.5479,1.0000
1,0,0,3,650,0.0508,0.1000,0.1542,0.3866,0.0576,0.5000
1,0,0,3,651,0.0080,0.0000,0.0000,0.1481,0.0039,0.0102
1,0,0,3,658,0.1937,0.3000,0.1814,0.5424,0.2486,0.5000
1,0,0,3,689,0.0377,0.0000,0.0000,0.2750,0.0847,0.0909
1,0,0,5,303,0.4183,0.6000,0.6524,0.8005,0.4112,1.0000
1,0,0,5,307,0.3048,1.0000,0.5665,0.5071,0.4120,1.0000
1,0,0,5,310,0.0853,0.5000,0.3254,0.3181,0.1134,1.0000
1,0,0,5,314,0.0033,0.1000,0.0871,0.0773,0.0123,0.1667
1,0,0,5,322,0.0118,0.1000,0.1389,0.1322,0.0298,0.5000
1,0,0,5,325,0.4439,0.2000,0.1721,0.7288,0.6199,1.0000
1,0,0,5,330,0.2950,0.7000,0.5328,0.7002,0.3071,0.5000
1,0,0,5,336,0.4581,0.9000,0.5513,0.6897,0.4603,0.5000
1,0,0,5,341,0.0989,0.1000,0.0606,0.3735,0.1512,0.2500
1,0,0,5,344,0.0707,0.5000,0.2645,0.2860,0.1305,1.0000
1,0,0,5,345,0.0243,0.0000,0.0000,0.2735,0.0000,0.0714
1,0,0,5,347,0.2398,0.6000,0.5735,0.5907,0.2997,0.5000
1,0,0,5,353,0.0563,0.0000,0.0000,0.2839,0.0227,0.0667
1,0,0,5,354,0.1768,0.7000,0.7850,0.4896,0.3955,1.0000
1,0,0,5,362,0.2205,0.8000,0.5286,0.5123,0.2652,1.0000
1,0,0,5,363,0.1055,0.3000,0.3223,0.4408,0.1551,0.5000
1,0,0,5,367,0.0673,0.2000,0.1732,0.3892,0.0708,0.2500
1,0,0,5,372,0.0955,0.1000,0.1022,0.4581,0.0867,0.5000
1,0,0,5,374,0.5469,0.4000,0.3208,0.8247,0.6649,0.5000
1,0,0,5,375,0.2059,0.4000,0.3479,0.6408,0.1504,0.5000
1,0,0,5,378,0.1232,0.0000,0.0000,0.4801,0.1409,0.0714
1,0,0,5,383,0.0351,0.0000,0.0000,0.2739,0.0441,0.0385
1,0,0,5,389,0.0236,0.0000,0.0000,0.2134,0.0537,0.0323
1,0,0,5,393,0.0372,0.0000,0.0000,0.2440,0.0727,0.0769
1,0,0,5,394,0.4388,1.0000,1.0000,0.6633,0.4582,1.0000
1,0,0,5,397,0.0395,0.3000,0.3273,0.2307,0.0735,0.5000
1,0,0,5,399,0.1678,0.6000,0.6098,0.4107,0.2980,1.0000
1,0,0,5,401,0.0747,0.1000,0.0663,0.3662,0.1093,0.1111
1,0,0,5,404,0.2466,0.3000,0.2911,0.5751,0.4082,1.0000
1,0,0,5,408,0.0997,0.2000,0.1331,0.4169,0.1036,0.5000
1,0,0,5,409,0.3005,0.4000,0.2732,0.6916,0.3171,0.5000
1,0,0,5,416,0.3414,0.4000,0.1817,0.7006,0.3120,0.3333
1,0,0,5,419,0.0931,0.2000,0.1795,0.3503,0.1453,0.3333
1,0,0,5,426,0.0551,0.0000,0.0000,0.2771,0.1402,0.0909
1,0,0,5,427,0.2758,0.8000,0.5806,0.5770,0.3124,1.0000
1,0,0,5,433,0.0762,0.1000,0.2201,0.3026,0.0576,1.0000
1,0,0,5,435,0.2325,0.4000,0.2023,0.5849,0.2589,0.2500
1,0,0,5,436,0.4509,0.4000,0.3761,0.6399,0.6090,1.0000
1,0,0,5,439,0.0412,0.1000,0.0550,0.2850,0.0769,0.3333
1,0,0,5,443,0.2187,0.7000,0.6586,0.5099,0.3746,1.0000
1,0,0,5,448,0.0170,0.0000,0.0000,0.2241,0.0206,0.0435
1,0,0,5,622,0.2773,0.8000,0.8205,0.6218,0.3848,1.0000
1,0,0,5,625,0.0125,0.2000,0.1546,0.1465,0.0212,0.5000
1,0,0,5,638,0.1122,0.4000,0.3097,0.3437,0.2770,1.0000
1,0,0,5,639,0.1758,0.2000,0.0649,0.4768,0.2836,0.1111
1,0,0,5,648,0.5501,1.0000,0.7191,0.7793,0.5403,1.0000
1,0,0,5,650,0.0515,0.1000,0.1542,0.3879,0.0605,0.5000
1,0,0,5,651,0.0079,0.0000,0.0000,0.1474,0.0066,0.0123
1,0,0,5,658,0.1936,0.3000,0.1831,0.5395,0.2481,0.5000
1,0,0,5,689,0.0371,0.0000,0.0000,0.2774,0.0788,0.0714
3,0,0,0,303,0.1235,0.3000,0.2466,0.3579,0.2642,0.2500
3,0,0,0,307,0.0175,0.5000,0.3941,0.1245,0.0947,1.0000
3,0,0,0,310,0.0001,0.0000,0.0000,0.0216,0.0083,0.0017
3,0,0,0,314,0.0002,0.0000,0.0000,0.0167,0.0000,0.0052
3,0,0,0,322,0.0013,0.0000,0.0000,0.0522,0.0000,0.0032
3,0,0,0,325,0.1810,0.0000,0.0000,0.4283,0.4563,0.0625
3,0,0,0,330,0.0715,0.1000,0.1804,0.3454,0.3678,1.0000
3,0,0,0,336,0.1463,0.5000,0.2899,0.3793,0.2732,1.0000
3,0,0,0,341,0.1117,0.1000,0.0704,0.2928,0.1344,0.3333
3,0,0,0,344,0.0256,0.1000,0.1100,0.1911,0.1420,1.0000
3,0,0,0,345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,0,0,0,347,0.0625,0.1000,0.0948,0.2654,0.2468,0.2500
3,0,0,0,353,0.0965,0.4000,0.2978,0.2152,0.1701,0.3333
3,0,0,0,354,0.0526,0.2000,0.1357,0.2811,0.3169,0.1250
3,0,0,0,362,0.0609,0.8000,0.8482,0.2872,0.1427,1.0000
3,0,0,0,363,0.0188,0.1000,0.2201,0.1621,0.0916,1.0000
3,0,0,0,367,0.0409,0.1000,0.2201,0.2184,0.1263,1.0000
3,0,0,0,372,0.0190,0.0000,0.0000,0.2013,0.0700,0.0152
3,0,0,0,374,0.3129,0.3000,0.4690,0.6537,0.6104,1.0000
3,0,0,0,375,0.0251,0.3000,0.2394,0.1409,0.0948,0.2500
3,0,0,0,378,0.0230,0.1000,0.2201,0.1931,0.0192,1.0000
3,0,0,0,383,0.0022,0.0000,0.0000,0.0659,0.0339,0.0130
3,0,0,0,389,0.0089,0.1000,0.0469,0.0861,0.0761,0.1429
3,0,0,0,393,0.0025,0.1000,0.0851,0.0284,0.0176,0.2000
3,0,0,0,394,0.1058,0.8000,0.7163,0.2291,0.1401,0.5000
3,0,0,0,397,0.0229,0.0000,0.0000,0.2884,0.0234,0.0042
3,0,0,0,399,0.0144,0.5000,0.3425,0.0752,0.0568,0.3333
3,0,0,0,401,0.0226,0.3000,0.2900,0.1282,0.0936,0.3333
3,0,0,0,404,0.0309,0.7000,0.4385,0.1490,0.1099,1.0000
3,0,0,0,408,0.0370,0.2000,0.3149,0.1970,0.1363,1.0000
3,0,0,0,409,0.0336,0.6000,0.4057,0.1376,0.1196,0.5000
3,0,0,0,416,0.2746,0.5000,0.3480,0.5504,0.3880,0.5000
3,0,0,0,419,0.0066,0.0000,0.0000,0.1085,0.0311,0.0833
3,0,0,0,426,0.0020,0.0000,0.0000,0.0709,0.0714,0.0045
3,0,0,0,427,0.0043,0.1000,0.0474,0.0206,0.0163,0.2500
3,0,0,0,433,0.0145,0.0000,0.0000,0.1024,0.0947,0.0714
3,0,0,0,435,0.1233,0.2000,0.0739,0.3522,0.3489,0.1667
3,0,0,0,436,0.0358,0.8000,0.6247,0.1755,0.1066,1.0000
3,0,0,0,439,0.0116,0.1000,0.0663,0.1558,0.1562,0.1111
3,0,0,0,443,0.0524,0.4000,0.4537,0.2686,0.2018,1.0000
3,0,0,0,448,0.0011,0.0000,0.0000,0.0453,0.0270,0.0059
3,0,0,0,622,0.0960,0.6000,0.4264,0.2339,0.1710,0.3333
3,0,0,0,625,0.0101,0.1000,0.2201,0.1075,0.0137,1.0000
3,0,0,0,638,0.0014,0.0000,0.0000,0.0643,0.0725,0.0333
3,0,0,0,639,0.0274,0.5000,0.2931,0.1261,0.1174,1.0000
3,0,0,0,648,0.1357,0.6000,0.5087,0.3158,0.2083,1.0000
3,0,0,0,650,0.0032,0.0000,0.0000,0.0806,0.0000,0.0204
3,0,0,0,651,0.0046,0.0000,0.0000,0.0810,0.0568,0.0588
3,0,0,0,658,0.0394,0.2000,0.1136,0.2113,0.1648,0.2500
3,0,0,0,689,0.0257,0.0000,0.0000,0.1707,0.1313,0.0909
3,0,0,1,303,0.2101,0.4000,0.3195,0.6221,0.3749,0.2500
3,0,0,1,307,0.0975,0.4000,0.4221,0.2580,0.2088,1.0000
3,0,0,1,310,0.0033,0.0000,0.0000,0.0458,0.0398,0.0526
3,0,0,1,314,0.0006,0.0000,0.0000,0.0410,0.0000,0.0054
3,0,0,1,322,0.0005,0.0000,0.0000,0.0284,0.0000,0.0022
3,0,0,1,325,0.3461,0.1000,0.0842,0.6899,0.6767,0.5000
3,0,0,1,330,0.1485,0.7000,0.6678,0.4542,0.4022,1.0000
3,0,0,1,336,0.2237,0.6000,0.3891,0.4783,0.3180,1.0000
3,0,0,1,341,0.1246,0.1000,0.0501,0.3357,0.1695,0.1667
3,0,0,1,344,0.0543,0.6000,0.2934,0.2341,0.1620,1.0000
3,0,0,1,345,0.0001,0.0000,0.0000,0.0241,0.0000,0.0012
3,0,0,1,347,0.1769,0.5000,0.4775,0.5592,0.3304,1.0000
3,0,0,1,353,0.0463,0.2000,0.1170,0.2678,0.1066,0.1429
3,0,0,1,354,0.0858,0.3000,0.3964,0.3547,0.3510,1.0000
3,0,0,1,362,0.0937,0.9000,0.8898,0.3327,0.1752,1.0000
3,0,0,1,363,0.0480,0.4000,0.4780,0.2326,0.1252,1.0000
3,0,0,1,367,0.0743,0.4000,0.3693,0.4090,0.1214,0.5000
3,0,0,1,372,0.0258,0.0000,0.0000,0.2300,0.0653,0.0222
3,0,0,1,374,0.3864,0.5000,0.5339,0.6991,0.6288,1.0000
3,0,0,1,375,0.0494,0.1000,0.2201,0.1973,0.1104,1.0000
3,0,0,1,378,0.0636,0.1000,0.2201,0.3175,0.1224,1.0000
3,0,0,1,383,0.0029,0.0000,0.0000,0.0658,0.0335,0.0120
3,0,0,1,389,0.0117,0.1000,0.0424,0.1038,0.0800,0.1111
3,0,0,1,393,0.0046,0.1000,0.0734,0.0698,0.0478,0.1429
3,0,0,1,394,0.1345,0.8000,0.8512,0.3168,0.1889,1.0000
3,0,0,1,397,0.0329,0.0000,0.0000,0.3179,0.0354,0.0227
3,0,0,1,399,0.0714,0.5000,0.5310,0.3349,0.2719,1.0000
3,0,0,1,401,0.0479,0.3000,0.4690,0.2162,0.1074,1.0000
3,0,0,1,404,0.0507,0.5000,0.3593,0.2442,0.2055,1.0000
3,0,0,1,408,0.0385,0.1000,0.0694,0.1799,0.1378,0.5000
3,0,0,1,409,0.0433,0.5000,0.4842,0.2026,0.1678,1.0000
3,0,0,1,416,0.3269,0.7000,0.3863,0.6072,0.3972,1.0000
3,0,0,1,419,0.0379,0.2000,0.1682,0.2762,0.0934,0.2500
3,0,0,1,426,0.0017,0.0000,0.0000,0.0621,0.0538,0.0064
3,0,0,1,427,0.0383,0.4000,0.3160,0.2441,0.1831,0.5000
3,0,0,1,433,0.0181,0.0000,0.0000,0.1108,0.0988,0.0909
3,0,0,1,435,0.1896,0.4000,0.1503,0.4545,0.3897,0.2000
3,0,0,1,436,0.1426,0.8000,0.5831,0.3150,0.2426,1.0000
3,0,0,1,439,0.0288,0.1000,0.0636,0.2420,0.1412,0.1000
3,0,0,1,443,0.0947,0.5000,0.5939,0.3927,0.2920,1.0000
3,0,0,1,448,0.0022,0.0000,0.0000,0.0569,0.0223,0.0323
3,0,0,1,622,0.1176,0.6000,0.4783,0.2570,0.1785,0.5000
3,0,0,1,625,0.0116,0.1000,0.2201,0.1407,0.0152,1.0000
3,0,0,1,638,0.0043,0.1000,0.0347,0.0899,0.0910,0.1250
3,0,0,1,639,0.0717,0.4000,0.2554,0.2066,0.1873,1.0000
3,0,0,1,648,0.2129,0.9000,0.6764,0.4436,0.3430,1.0000
3,0,0,1,650,0.0108,0.0000,0.0000,0.1548,0.0020,0.0294
3,0,0,1,651,0.0123,0.3000,0.2369,0.1162,0.0453,0.2000
3,0,0,1,658,0.1168,0.2000,0.1186,0.4890,0.2708,0.3333
3,0,0,1,689,0.0358,0.2000,0.1737,0.1943,0.1327,0.3333
3,0,0,3,303,0.4058,0.4000,0.3195,0.7436,0.4121,0.2500
3,0,0,3,307,0.3120,1.0000,0.5685,0.5121,0.4134,1.0000
3,0,0,3,310,0.0553,0.2000,0.1479,0.2587,0.0878,1.0000
3,0,0,3,314,0.0028,0.1000,0.0771,0.0698,0.0119,0.1250
3,0,0,3,322,0.0011,0.0000,0.0000,0.0565,0.0052,0.0139
3,0,0,3,325,0.4584,0.3000,0.2752,0.7496,0.6521,1.0000
3,0,0,3,330,0.3226,0.4000,0.2978,0.6959,0.3928,0.3333
3,0,0,3,336,0.4067,0.8000,0.5115,0.6647,0.4337,1.0000
3,0,0,3,341,0.1270,0.1000,0.0501,0.3896,0.1483,0.1667
3,0,0,3,344,0.0948,0.7000,0.3488,0.3246,0.1589,1.0000
3,0,0,3,345,0.0123,0.0000,0.0000,0.2175,0.0000,0.0270
3,0,0,3,347,0.2506,0.6000,0.5340,0.5950,0.3158,0.5000
3,0,0,3,353,0.0588,0.0000,0.0000,0.3002,0.0340,0.0909
3,0,0,3,354,0.1515,0.5000,0.6168,0.4478,0.4032,1.0000
3,0,0,3,362,0.1968,1.0000,0.9256,0.5131,0.2246,1.0000
3,0,0,3,363,0.0952,0.4000,0.3909,0.3962,0.1529,0.5000
3,0,0,3,367,0.0712,0.3000,0.2547,0.3979,0.0886,0.3333
3,0,0,3,372,0.0767,0.2000,0.1719,0.4405,0.0803,0.2500
3,0,0,3,374,0.5764,0.8000,0.4922,0.8368,0.7144,1.0000
3,0,0,3,375,0.1872,0.2000,0.2240,0.5965,0.1628,0.5000
3,0,0,3,378,0.1331,0.1000,0.2201,0.5083,0.1550,1.0000
3,0,0,3,383,0.0303,0.0000,0.0000,0.2569,0.0234,0.0455
3,0,0,3,389,0.0332,0.1000,0.0424,0.2553,0.0805,0.1111
3,0,0,3,393,0.0311,0.0000,0.0000,0.2393,0.0587,0.0769
3,0,0,3,394,0.2078,0.8000,0.8701,0.5059,0.3039,1.0000
3,0,0,3,397,0.0493,0.2000,0.2240,0.3843,0.0413,0.5000
3,0,0,3,399,0.1350,0.6000,0.6255,0.3915,0.2871,1.0000
3,0,0,3,401,0.0803,0.3000,0.4690,0.4012,0.1261,1.0000
3,0,0,3,404,0.2200,0.4000,0.3499,0.5754,0.4024,1.0000
3,0,0,3,408,0.1011,0.1000,0.0694,0.4097,0.1243,0.5000
3,0,0,3,409,0.2563,0.4000,0.4108,0.6766,0.2944,1.0000
3,0,0,3,416,0.4023,0.7000,0.4163,0.7529,0.3785,1.0000
3,0,0,3,419,0.0992,0.2000,0.2025,0.3845,0.1280,0.5000
3,0,0,3,426,0.0216,0.1000,0.1389,0.2225,0.0999,0.5000
3,0,0,3,427,0.2588,0.8000,0.5518,0.5325,0.3115,1.0000
3,0,0,3,433,0.0624,0.1000,0.2201,0.2917,0.0837,1.0000
3,0,0,3,435,0.2468,0.2000,0.0649,0.5781,0.3522,0.1111
3,0,0,3,436,0.4194,0.5000,0.3684,0.6167,0.5823,1.0000
3,0,0,3,439,0.0407,0.2000,0.1159,0.2800,0.0786,0.2000
3,0,0,3,443,0.2223,0.6000,0.6699,0.5357,0.3830,1.0000
3,0,0,3,448,0.0121,0.0000,0.0000,0.1692,0.0241,0.0263
3,0,0,3,622,0.2236,0.7000,0.6062,0.4556,0.3498,0.5000
3,0,0,3,625,0.0195,0.2000,0.2751,0.1851,0.0216,1.0000
3,0,0,3,638,0.0534,0.1000,0.0392,0.2723,0.2520,0.1667
3,0,0,3,639,0.1630,0.5000,0.2489,0.4585,0.2973,1.0000
3,0,0,3,648,0.4082,1.0000,0.7324,0.6574,0.4543,1.0000
3,0,0,3,650,0.0390,0.1000,0.0946,0.3218,0.0615,0.2000
3,0,0,3,651,0.0391,0.3000,0.4690,0.2586,0.0323,1.0000
3,0,0,3,658,0.1911,0.3000,0.1675,0.5435,0.2664,0.5000
